2615,92,123,True,0,82,2015-07-07 00:10:23,,0,877
2616,738,138,False,125,0,,2018-05-21 23:16:19,125,878
2617,738,1,False,0,125,2018-05-21 23:41:19,,0,878
2618,911,175,False,37,0,,2011-09-13 08:12:44,37,879
2619,911,130,False,29,17,2011-09-13 08:12:44,2011-09-13 08:44:44,49,879
2620,911,64,False,0,49,2011-09-13 08:54:44,,0,879
2621,970,129,True,26,0,,2018-08-20 07:09:52,26,880
2622,970,133,True,232,0,2018-08-20 07:14:52,2018-08-20 07:31:52,258,880
2623,970,137,True,0,258,2018-08-20 07:51:52,,0,880
2624,924,16,True,89,0,,2019-06-22 23:46:22,89,881
2625,924,167,True,213,3,2019-06-22 23:46:22,2019-06-23 00:01:22,299,881
2626,924,39,True,0,299,2019-06-23 00:31:22,,0,881
2627,549,86,False,58,0,,2012-04-29 19:11:10,58,882
2628,549,2,False,260,1,2012-04-29 19:14:10,2012-04-29 19:59:10,317,882
2629,549,28,False,0,317,2012-04-29 20:30:10,,0,882
2630,595,169,False,195,0,,2018-11-03 21:00:41,195,883
2631,595,16,False,20,111,2018-11-03 21:02:41,2018-11-03 21:26:41,104,883
2632,595,0,False,0,104,2018-11-03 21:47:41,,0,883
2633,297,54,True,41,0,,2011-05-20 11:46:47,41,884
2634,297,136,True,89,14,2011-05-20 11:47:47,2011-05-20 12:22:47,116,884
2635,297,152,True,0,116,2011-05-20 12:36:47,,0,884
2636,697,161,False,219,0,,2016-05-01 00:42:51,219,885
2637,697,24,False,22,103,2016-05-01 00:45:51,2016-05-01 00:55:51,138,885
2638,697,26,False,0,138,2016-05-01 01:07:51,,0,885
2639,344,29,True,252,0,,2019-03-24 11:42:12,252,886
2640,344,134,True,119,118,2019-03-24 11:45:12,2019-03-24 11:50:12,253,886
2641,344,92,True,0,253,2019-03-24 12:04:12,,0,886
2642,4,151,False,295,0,,2020-08-05 00:40:44,295,887
2643,4,144,False,114,6,2020-08-05 00:45:44,2020-08-05 01:18:44,403,887
2644,4,141,False,0,403,2020-08-05 01:45:44,,0,887
2645,463,66,True,53,0,,2014-09-30 16:58:28,53,888
2646,463,154,True,183,14,2014-09-30 17:00:28,2014-09-30 17:32:28,222,888
2647,463,152,True,0,222,2014-09-30 17:42:28,,0,888
2648,768,88,True,55,0,,2015-04-14 13:02:41,55,889
2649,768,128,True,0,55,2015-04-14 13:19:41,,0,889
2650,781,171,False,58,0,,2019-09-25 04:26:04,58,890
2651,781,130,False,4,9,2019-09-25 04:26:04,2019-09-25 04:56:04,53,890
2652,781,14,False,0,53,2019-09-25 05:07:04,,0,890
2653,243,37,True,296,0,,2017-02-04 18:36:39,296,891
2654,243,2,True,200,265,2017-02-04 18:37:39,2017-02-04 19:14:39,231,891
2655,243,53,True,0,231,2017-02-04 19:37:39,,0,891
2656,581,162,False,20,0,,2022-10-29 10:33:09,20,892
2657,581,5,False,107,16,2022-10-29 10:35:09,2022-10-29 11:05:09,111,892
2658,581,19,False,0,111,2022-10-29 11:30:09,,0,892
2659,942,70,True,155,0,,2014-12-18 07:17:49,155,893
2660,942,2,True,38,80,2014-12-18 07:22:49,2014-12-18 07:31:49,113,893
2661,942,73,True,0,113,2014-12-18 08:01:49,,0,893
2662,238,42,True,16,0,,2013-09-20 23:49:21,16,894
2663,238,129,True,266,3,2013-09-20 23:54:21,2013-09-21 00:18:21,279,894
2664,238,104,True,0,279,2013-09-21 00:44:21,,0,894
2665,579,152,False,151,0,,2017-08-23 10:40:08,151,895
2666,579,136,False,239,125,2017-08-23 10:42:08,2017-08-23 10:52:08,265,895
2667,579,151,False,0,265,2017-08-23 11:17:08,,0,895
2668,484,26,False,9,0,,2017-06-09 00:50:22,9,896
2669,484,128,False,343,4,2017-06-09 00:53:22,2017-06-09 01:24:22,348,896
2670,484,11,False,0,348,2017-06-09 01:30:22,,0,896
2671,139,77,True,109,0,,2019-01-10 13:34:50,109,897
2672,139,2,True,29,19,2019-01-10 13:37:50,2019-01-10 13:58:50,119,897
2673,139,126,True,0,119,2019-01-10 14:21:50,,0,897
2674,304,92,False,246,0,,2018-09-11 16:11:04,246,898
2675,304,134,False,21,62,2018-09-11 16:16:04,2018-09-11 16:27:04,205,898
2676,304,83,False,0,205,2018-09-11 17:00:04,,0,898
2677,723,90,False,168,0,,2013-07-27 15:12:16,168,899
2678,723,151,False,32,63,2013-07-27 15:16:16,2013-07-27 15:23:16,137,899
2679,723,54,False,0,137,2013-07-27 15:54:16,,0,899
2680,273,46,False,119,0,,2022-06-04 09:33:08,119,900
2681,273,0,False,190,101,2022-06-04 09:37:08,2022-06-04 09:42:08,208,900
2682,273,42,False,0,208,2022-06-04 10:18:08,,0,900
2683,288,164,False,185,0,,2020-08-06 15:42:31,185,901
2684,288,130,False,15,57,2020-08-06 15:44:31,2020-08-06 16:25:31,143,901
2685,288,38,False,0,143,2020-08-06 16:43:31,,0,901
2686,369,67,True,25,0,,2012-04-25 20:15:44,25,902
2687,369,2,True,235,21,2012-04-25 20:15:44,2012-04-25 20:45:44,239,902
2688,369,117,True,0,239,2012-04-25 20:57:44,,0,902
2689,959,68,False,102,0,,2011-03-16 10:38:34,102,903
2690,959,146,False,75,43,2011-03-16 10:38:34,2011-03-16 10:53:34,134,903
2691,959,18,False,0,134,2011-03-16 11:00:34,,0,903
2692,335,118,False,401,0,,2010-02-07 22:26:18,401,904
2693,335,6,False,306,215,2010-02-07 22:30:18,2010-02-07 23:05:18,492,904
2694,335,68,False,0,492,2010-02-07 23:13:18,,0,904
2695,99,170,False,344,0,,2022-10-31 11:54:36,344,905
2696,99,130,False,333,340,2022-10-31 11:58:36,2022-10-31 12:40:36,337,905
2697,99,127,False,0,337,2022-10-31 13:09:36,,0,905
2698,550,11,False,69,0,,2022-09-19 01:04:49,69,906
2699,550,136,False,191,0,2022-09-19 01:06:49,2022-09-19 01:43:49,260,906
2700,550,4,False,0,260,2022-09-19 02:08:49,,0,906
2701,407,32,False,277,0,,2023-02-08 11:04:07,277,907
2702,407,7,False,85,133,2023-02-08 11:06:07,2023-02-08 11:44:07,229,907
2703,407,26,False,0,229,2023-02-08 12:20:07,,0,907
2704,658,117,False,163,0,,2018-04-08 00:30:18,163,908
2705,658,2,False,300,71,2018-04-08 00:32:18,2018-04-08 00:43:18,392,908
2706,658,5,False,0,392,2018-04-08 01:00:18,,0,908
2707,222,111,True,126,0,,2015-02-24 21:42:08,126,909
2708,222,11,True,128,122,2015-02-24 21:47:08,2015-02-24 22:23:08,132,909
2709,222,127,True,0,132,2015-02-24 22:35:08,,0,909
2710,62,164,False,79,0,,2022-03-10 00:41:57,79,910
2711,62,1,False,162,69,2022-03-10 00:46:57,2022-03-10 00:59:57,172,910
2712,62,12,False,0,172,2022-03-10 01:21:57,,0,910
2713,716,40,True,37,0,,2012-01-21 20:46:39,37,911
2714,716,138,True,162,8,2012-01-21 20:49:39,2012-01-21 21:19:39,191,911
2715,716,89,True,0,191,2012-01-21 21:41:39,,0,911
2716,615,152,False,16,0,,2020-09-09 07:26:06,16,912
2717,615,5,False,0,9,2020-09-09 07:28:06,2020-09-09 08:02:06,7,912
2718,615,2,False,0,7,2020-09-09 08:17:06,,0,912
2719,423,11,True,1,0,,2013-08-31 02:48:13,1,913
2720,423,5,True,79,0,2013-08-31 02:51:13,2013-08-31 03:32:13,80,913
2721,423,68,True,0,80,2013-08-31 04:11:13,,0,913
2722,941,67,True,200,0,,2016-12-02 18:44:08,200,914
2723,941,2,True,38,160,2016-12-02 18:45:08,2016-12-02 19:23:08,78,914
2724,941,147,True,0,78,2016-12-02 19:38:08,,0,914
2725,741,47,False,411,0,,2016-01-12 05:04:21,411,915
2726,741,11,False,38,7,2016-01-12 05:04:21,2016-01-12 05:21:21,442,915
2727,741,5,False,0,442,2016-01-12 05:56:21,,0,915
2728,841,94,True,99,0,,2018-07-11 17:59:26,99,916
2729,841,140,True,227,95,2018-07-11 18:02:26,2018-07-11 18:32:26,231,916
2730,841,120,True,0,231,2018-07-11 19:07:26,,0,916
2731,709,36,True,315,0,,2010-09-20 01:41:10,315,917
2732,709,12,True,11,155,2010-09-20 01:43:10,2010-09-20 02:01:10,171,917
2733,709,167,True,0,171,2010-09-20 02:35:10,,0,917
2734,978,170,False,86,0,,2020-05-01 02:50:52,86,918
2735,978,131,False,91,46,2020-05-01 02:55:52,2020-05-01 03:09:52,131,918
2736,978,122,False,0,131,2020-05-01 03:46:52,,0,918
2737,226,172,False,63,0,,2010-05-12 08:12:54,63,919
2738,226,130,False,119,62,2010-05-12 08:13:54,2010-05-12 08:19:54,120,919
2739,226,60,False,0,120,2010-05-12 08:31:54,,0,919
2740,732,148,False,203,0,,2014-04-28 07:00:00,203,920
2741,732,34,False,10,114,2014-04-28 07:00:00,2014-04-28 07:38:00,99,920
2742,732,31,False,0,99,2014-04-28 07:59:00,,0,920
2743,672,130,True,174,0,,2014-10-04 22:04:41,174,921
2744,672,129,True,159,138,2014-10-04 22:05:41,2014-10-04 22:41:41,195,921
2745,672,154,True,0,195,2014-10-04 22:59:41,,0,921
2746,835,43,True,155,0,,2011-06-20 20:44:09,155,922
2747,835,9,True,27,50,2011-06-20 20:47:09,2011-06-20 20:58:09,132,922
2748,835,90,True,0,132,2011-06-20 21:28:09,,0,922
2749,683,76,True,79,0,,2013-08-17 17:31:42,79,923
2750,683,135,True,128,40,2013-08-17 17:32:42,2013-08-17 17:58:42,167,923
2751,683,101,True,0,167,2013-08-17 18:16:42,,0,923
2752,975,160,False,54,0,,2014-10-15 02:08:38,54,924
2753,975,2,False,174,32,2014-10-15 02:09:38,2014-10-15 02:43:38,196,924
2754,975,62,False,0,196,2014-10-15 03:11:38,,0,924
2755,721,64,True,185,0,,2018-11-11 09:42:32,185,925
2756,721,5,True,271,153,2018-11-11 09:42:32,2018-11-11 09:49:32,303,925
2757,721,165,True,0,303,2018-11-11 09:59:32,,0,925
2758,31,35,False,259,0,,2020-11-02 17:22:45,259,926
2759,31,128,False,123,174,2020-11-02 17:27:45,2020-11-02 17:42:45,208,926
2760,31,0,False,0,208,2020-11-02 18:03:45,,0,926
2761,47,40,True,392,0,,2014-12-28 10:43:38,392,927
2762,47,150,True,4,7,2014-12-28 10:47:38,2014-12-28 11:18:38,389,927
2763,47,77,True,0,389,2014-12-28 11:41:38,,0,927
2764,497,90,True,32,0,,2012-09-05 07:32:39,32,928
2765,497,142,True,44,18,2012-09-05 07:36:39,2012-09-05 07:41:39,58,928
2766,497,101,True,0,58,2012-09-05 08:15:39,,0,928
2767,877,44,True,214,0,,2013-03-18 20:14:43,214,929
2768,877,129,True,4,84,2013-03-18 20:15:43,2013-03-18 20:24:43,134,929
2769,877,71,True,0,134,2013-03-18 20:49:43,,0,929
2770,998,31,False,377,0,,2015-06-24 00:57:03,377,930
2771,998,4,False,209,316,2015-06-24 00:57:03,2015-06-24 01:16:03,270,930
2772,998,13,False,0,270,2015-06-24 01:47:03,,0,930
2773,685,51,True,198,0,,2013-04-03 07:11:26,198,931
2774,685,133,True,37,177,2013-04-03 07:15:26,2013-04-03 08:00:26,58,931
2775,685,137,True,0,58,2013-04-03 08:16:26,,0,931
2776,541,170,False,234,0,,2013-01-12 09:12:50,234,932
2777,541,130,False,132,56,2013-01-12 09:12:50,2013-01-12 09:43:50,310,932
2778,541,64,False,0,310,2013-01-12 09:54:50,,0,932
2779,963,129,False,156,0,,2015-07-14 03:40:13,156,933
2780,963,0,False,87,105,2015-07-14 03:43:13,2015-07-14 03:50:13,138,933
2781,963,121,False,0,138,2015-07-14 04:09:13,,0,933
2782,954,4,True,94,0,,2020-05-23 13:05:09,94,934
2783,954,136,True,83,77,2020-05-23 13:05:09,2020-05-23 13:11:09,100,934
2784,954,50,True,0,100,2020-05-23 13:31:09,,0,934
2785,144,170,False,404,0,,2022-06-20 16:24:38,404,935
2786,144,130,False,24,104,2022-06-20 16:27:38,2022-06-20 16:35:38,324,935
2787,144,38,False,0,324,2022-06-20 16:49:38,,0,935
2788,9,172,False,223,0,,2010-11-14 16:02:22,223,936
2789,9,22,False,67,181,2010-11-14 16:07:22,2010-11-14 16:20:22,109,936
2790,9,30,False,0,109,2010-11-14 16:50:22,,0,936
2791,129,97,False,53,0,,2022-02-23 21:00:10,53,937
2792,129,129,False,83,51,2022-02-23 21:03:10,2022-02-23 21:32:10,85,937
2793,129,42,False,0,85,2022-02-23 21:49:10,,0,937
2794,509,92,False,231,0,,2013-08-09 14:34:57,231,938
2795,509,12,False,151,72,2013-08-09 14:35:57,2013-08-09 14:52:57,310,938
2796,509,90,False,0,310,2013-08-09 15:14:57,,0,938
2797,152,65,True,212,0,,2013-09-01 02:27:57,212,939
2798,152,138,True,292,168,2013-09-01 02:32:57,2013-09-01 02:50:57,336,939
2799,152,70,True,0,336,2013-09-01 03:09:57,,0,939
2800,981,0,True,375,0,,2010-02-07 08:21:55,375,940
2801,981,129,True,39,48,2010-02-07 08:24:55,2010-02-07 08:48:55,366,940
2802,981,89,True,0,366,2010-02-07 09:01:55,,0,940
2803,424,83,True,70,0,,2019-01-26 03:56:50,70,941
2804,424,134,True,130,4,2019-01-26 03:58:50,2019-01-26 04:05:50,196,941
2805,424,106,True,0,196,2019-01-26 04:30:50,,0,941
2806,532,51,True,70,0,,2011-05-29 00:41:43,70,942
2807,532,15,True,348,66,2011-05-29 00:44:43,2011-05-29 01:05:43,352,942
2808,532,60,True,0,352,2011-05-29 01:16:43,,0,942
2809,619,26,True,9,0,,2014-10-30 07:50:11,9,943
2810,619,136,True,297,3,2014-10-30 07:53:11,2014-10-30 08:30:11,303,943
2811,619,41,True,0,303,2014-10-30 09:01:11,,0,943
2812,551,176,False,282,0,,2022-05-23 05:24:05,282,944
2813,551,130,False,225,127,2022-05-23 05:26:05,2022-05-23 05:52:05,380,944
2814,551,7,False,0,380,2022-05-23 06:02:05,,0,944
2815,11,3,True,413,0,,2019-05-26 15:02:46,413,945
2816,11,12,True,115,240,2019-05-26 15:06:46,2019-05-26 15:22:46,288,945
2817,11,63,True,0,288,2019-05-26 15:59:46,,0,945
2818,990,113,False,192,0,,2017-03-02 07:02:32,192,946
2819,990,2,False,49,44,2017-03-02 07:04:32,2017-03-02 07:17:32,197,946
2820,990,23,False,0,197,2017-03-02 07:27:32,,0,946
2821,777,54,True,154,0,,2016-06-17 19:59:45,154,947
2822,777,132,True,43,77,2016-06-17 20:02:45,2016-06-17 20:45:45,120,947
2823,777,135,True,0,120,2016-06-17 20:56:45,,0,947
2824,288,164,False,59,0,,2011-08-27 03:51:30,59,948
2825,288,130,False,6,25,2011-08-27 03:55:30,2011-08-27 04:15:30,40,948
2826,288,38,False,0,40,2011-08-27 04:31:30,,0,948
2827,254,74,True,371,0,,2020-04-27 14:39:47,371,949
2828,254,128,True,12,317,2020-04-27 14:44:47,2020-04-27 15:11:47,66,949
2829,254,101,True,0,66,2020-04-27 15:45:47,,0,949
2830,864,79,True,207,0,,2014-04-26 09:07:32,207,950
2831,864,131,True,19,47,2014-04-26 09:10:32,2014-04-26 09:22:32,179,950
2832,864,167,True,0,179,2014-04-26 09:56:32,,0,950
2833,584,17,True,81,0,,2017-08-07 07:38:13,81,951
2834,584,1,True,323,21,2017-08-07 07:40:13,2017-08-07 08:03:13,383,951
2835,584,25,True,0,383,2017-08-07 08:37:13,,0,951
2836,851,130,False,105,0,,2016-02-26 14:25:52,105,952
2837,851,127,False,0,105,2016-02-26 14:55:52,,0,952
2838,402,38,True,27,0,,2023-05-30 17:45:37,27,953
2839,402,129,True,200,0,2023-05-30 17:49:37,2023-05-30 18:01:37,227,953
2840,402,100,True,0,227,2023-05-30 18:22:37,,0,953
2841,204,169,False,47,0,,2018-05-08 07:00:22,47,954
2842,204,137,False,99,27,2018-05-08 07:05:22,2018-05-08 07:46:22,119,954
2843,204,2,False,0,119,2018-05-08 08:17:22,,0,954
2844,149,143,True,97,0,,2021-02-25 08:42:28,97,955
2845,149,2,True,108,47,2021-02-25 08:44:28,2021-02-25 09:01:28,158,955
2846,149,168,True,0,158,2021-02-25 09:19:28,,0,955
2847,482,32,True,29,0,,2011-06-18 08:25:59,29,956
2848,482,135,True,351,0,2011-06-18 08:29:59,2011-06-18 09:11:59,380,956
2849,482,82,True,0,380,2011-06-18 09:22:59,,0,956
2850,136,72,False,338,0,,2016-10-26 21:09:06,338,957
2851,136,2,False,208,325,2016-10-26 21:13:06,2016-10-26 21:49:06,221,957
2852,136,32,False,0,221,2016-10-26 22:05:06,,0,957
2853,412,62,False,110,0,,2016-04-21 06:45:14,110,958
2854,412,28,False,217,16,2016-04-21 06:46:14,2016-04-21 06:51:14,311,958
2855,412,18,False,0,311,2016-04-21 07:11:14,,0,958
2856,370,128,True,111,0,,2012-08-04 04:25:09,111,959
2857,370,0,True,2,14,2012-08-04 04:30:09,2012-08-04 05:15:09,99,959
2858,370,179,True,0,99,2012-08-04 05:50:09,,0,959
2859,795,60,True,150,0,,2012-06-09 20:18:17,150,960
2860,795,128,True,396,127,2012-06-09 20:20:17,2012-06-09 20:54:17,419,960
2861,795,111,True,0,419,2012-06-09 21:09:17,,0,960
2862,307,60,True,223,0,,2016-10-29 20:21:48,223,961
2863,307,128,True,223,192,2016-10-29 20:22:48,2016-10-29 20:33:48,254,961
2864,307,160,True,0,254,2016-10-29 20:46:48,,0,961
2865,307,160,False,283,0,,2019-02-16 18:47:29,283,962
2866,307,128,False,72,281,2019-02-16 18:48:29,2019-02-16 19:29:29,74,962
2867,307,60,False,0,74,2019-02-16 20:04:29,,0,962
2868,510,165,False,22,0,,2018-03-04 21:21:23,22,963
2869,510,2,False,147,20,2018-03-04 21:25:23,2018-03-04 21:52:23,149,963
2870,510,60,False,0,149,2018-03-04 22:21:23,,0,963
2871,921,26,True,48,0,,2017-07-31 21:16:25,48,964
2872,921,128,True,217,45,2017-07-31 21:18:25,2017-07-31 21:41:25,220,964
2873,921,66,True,0,220,2017-07-31 21:53:25,,0,964
2874,173,63,False,55,0,,2010-09-29 05:26:45,55,965
2875,173,142,False,399,18,2010-09-29 05:30:45,2010-09-29 05:59:45,436,965
2876,173,55,False,0,436,2010-09-29 06:24:45,,0,965
2877,89,91,True,307,0,,2022-08-22 05:22:45,307,966
2878,89,129,True,79,221,2022-08-22 05:26:45,2022-08-22 06:02:45,165,966
2879,89,130,True,0,165,2022-08-22 06:14:45,,0,966
2880,956,29,False,159,0,,2020-03-31 20:03:32,159,967
2881,956,131,False,160,116,2020-03-31 20:03:32,2020-03-31 20:26:32,203,967
2882,956,23,False,0,203,2020-03-31 20:47:32,,0,967
2883,816,80,True,27,0,,2019-10-26 18:24:51,27,968
2884,816,11,True,273,17,2019-10-26 18:27:51,2019-10-26 18:49:51,283,968
2885,816,84,True,0,283,2019-10-26 19:00:51,,0,968
2886,471,100,True,313,0,,2014-04-20 21:58:00,313,969
2887,471,4,True,43,203,2014-04-20 21:58:00,2014-04-20 22:31:00,153,969
2888,471,170,True,0,153,2014-04-20 23:08:00,,0,969
2889,694,4,True,129,0,,2019-09-11 20:31:23,129,970
2890,694,25,True,222,23,2019-09-11 20:34:23,2019-09-11 20:55:23,328,970
2891,694,70,True,0,328,2019-09-11 21:31:23,,0,970
2892,508,117,True,107,0,,2018-10-15 23:39:51,107,971
2893,508,4,True,65,88,2018-10-15 23:43:51,2018-10-16 00:08:51,84,971
2894,508,175,True,0,84,2018-10-16 00:36:51,,0,971
2895,546,145,True,93,0,,2018-08-06 05:07:01,93,972
2896,546,138,True,85,50,2018-08-06 05:09:01,2018-08-06 05:53:01,128,972
2897,546,176,True,0,128,2018-08-06 06:17:01,,0,972
2898,702,143,True,269,0,,2021-10-03 03:01:52,269,973
2899,702,0,True,87,107,2021-10-03 03:06:52,2021-10-03 03:20:52,249,973
2900,702,153,True,0,249,2021-10-03 03:38:52,,0,973
2901,281,164,False,186,0,,2021-12-02 09:14:54,186,974
2902,281,130,False,1,7,2021-12-02 09:16:54,2021-12-02 09:33:54,180,974
2903,281,67,False,0,180,2021-12-02 10:00:54,,0,974
2904,676,149,False,61,0,,2016-03-18 02:19:48,61,975
2905,676,12,False,87,18,2016-03-18 02:23:48,2016-03-18 03:00:48,130,975
2906,676,18,False,0,130,2016-03-18 03:06:48,,0,975
2907,981,0,True,188,0,,2015-01-25 23:41:07,188,976
2908,981,129,True,133,130,2015-01-25 23:41:07,2015-01-25 23:54:07,191,976
2909,981,89,True,0,191,2015-01-26 00:12:07,,0,976
2910,795,111,False,301,0,,2015-02-17 21:05:13,301,977
2911,795,128,False,125,123,2015-02-17 21:05:13,2015-02-17 21:35:13,303,977
2912,795,60,False,0,303,2015-02-17 22:09:13,,0,977
2913,134,51,True,202,0,,2022-01-03 20:19:57,202,978
2914,134,133,True,191,200,2022-01-03 20:20:57,2022-01-03 20:32:57,193,978
2915,134,71,True,0,193,2022-01-03 20:44:57,,0,978
2916,285,108,True,2,0,,2020-02-19 23:54:14,2,979
2917,285,128,True,28,1,2020-02-19 23:59:14,2020-02-20 00:34:14,29,979
2918,285,146,True,0,29,2020-02-20 00:55:14,,0,979
2919,334,177,False,58,0,,2011-04-13 01:08:09,58,980
2920,334,139,False,133,43,2011-04-13 01:13:09,2011-04-13 01:29:09,148,980
2921,334,1,False,0,148,2011-04-13 02:04:09,,0,980
2922,327,39,True,121,0,,2014-09-26 14:00:52,121,981
2923,327,1,True,113,70,2014-09-26 14:04:52,2014-09-26 14:30:52,164,981
2924,327,123,True,0,164,2014-09-26 14:49:52,,0,981
2925,991,121,True,132,0,,2022-02-23 17:42:05,132,982
2926,991,2,True,6,132,2022-02-23 17:42:05,2022-02-23 18:09:05,6,982
2927,991,168,True,0,6,2022-02-23 18:28:05,,0,982
2928,969,147,False,55,0,,2017-02-20 00:37:26,55,983
2929,969,151,False,126,34,2017-02-20 00:37:26,2017-02-20 00:44:26,147,983
2930,969,18,False,0,147,2017-02-20 01:00:26,,0,983
2931,807,133,False,142,0,,2020-06-01 16:38:27,142,984
2932,807,129,False,92,35,2020-06-01 16:39:27,2020-06-01 17:24:27,199,984
2933,807,64,False,0,199,2020-06-01 17:54:27,,0,984
2934,634,143,False,20,0,,2023-03-29 10:14:53,20,985
2935,634,2,False,407,8,2023-03-29 10:16:53,2023-03-29 10:55:53,419,985
2936,634,142,False,0,419,2023-03-29 11:04:53,,0,985
2937,904,20,True,154,0,,2010-11-09 03:40:30,154,986
2938,904,128,True,109,36,2010-11-09 03:43:30,2010-11-09 03:53:30,227,986
2939,904,108,True,0,227,2010-11-09 04:05:30,,0,986
2940,268,119,False,155,0,,2021-08-28 10:32:00,155,987
2941,268,131,False,58,9,2021-08-28 10:32:00,2021-08-28 10:58:00,204,987
2942,268,4,False,0,204,2021-08-28 11:15:00,,0,987
2943,597,17,True,44,0,,2021-05-06 13:07:12,44,988
2944,597,4,True,40,10,2021-05-06 13:09:12,2021-05-06 13:34:12,74,988
2945,597,175,True,0,74,2021-05-06 14:02:12,,0,988
2946,540,170,False,42,0,,2018-10-31 07:41:26,42,989
2947,540,131,False,95,35,2018-10-31 07:44:26,2018-10-31 08:27:26,102,989
2948,540,12,False,0,102,2018-10-31 08:59:26,,0,989
2949,258,78,False,265,0,,2013-11-02 01:54:41,265,990
2950,258,4,False,82,128,2013-11-02 01:54:41,2013-11-02 02:24:41,219,990
2951,258,31,False,0,219,2013-11-02 02:42:41,,0,990
2952,12,141,True,317,0,,2020-08-08 06:27:38,317,991
2953,12,144,True,150,258,2020-08-08 06:30:38,2020-08-08 07:00:38,209,991
2954,12,151,True,0,209,2020-08-08 07:08:38,,0,991
2955,409,6,False,154,0,,2019-10-01 21:42:28,154,992
2956,409,2,False,0,154,2019-10-01 22:08:28,,0,992
2957,444,24,True,312,0,,2013-09-30 06:36:50,312,993
2958,444,11,True,84,91,2013-09-30 06:39:50,2013-09-30 07:20:50,305,993
2959,444,127,True,0,305,2013-09-30 07:32:50,,0,993
2960,327,39,True,85,0,,2011-07-23 00:57:42,85,994
2961,327,1,True,172,77,2011-07-23 01:00:42,2011-07-23 01:29:42,180,994
2962,327,123,True,0,180,2011-07-23 01:48:42,,0,994
2963,699,23,True,352,0,,2016-01-28 07:32:36,352,995
2964,699,9,True,41,299,2016-01-28 07:36:36,2016-01-28 07:45:36,94,995
2965,699,34,True,0,94,2016-01-28 07:56:36,,0,995
2966,612,163,False,222,0,,2022-01-07 12:33:02,222,996
2967,612,128,False,313,168,2022-01-07 12:33:02,2022-01-07 13:04:02,367,996
2968,612,66,False,0,367,2022-01-07 13:21:02,,0,996
2969,697,161,False,111,0,,2017-12-03 22:35:29,111,997
2970,697,24,False,139,26,2017-12-03 22:37:29,2017-12-03 22:46:29,224,997
2971,697,26,False,0,224,2017-12-03 22:56:29,,0,997
2972,431,104,False,241,0,,2016-04-14 00:41:13,241,998
2973,431,129,False,133,158,2016-04-14 00:43:13,2016-04-14 01:26:13,216,998
2974,431,6,False,0,216,2016-04-14 01:51:13,,0,998
2975,910,8,True,165,0,,2017-09-29 03:34:06,165,999
2976,910,134,True,84,49,2017-09-29 03:36:06,2017-09-29 04:07:06,200,999
2977,910,9,True,0,200,2017-09-29 04:34:06,,0,999
2978,292,48,True,359,0,,2016-12-02 02:50:57,359,1000
2979,292,9,True,48,33,2016-12-02 02:55:57,2016-12-02 03:33:57,374,1000
2980,292,143,True,0,374,2016-12-02 03:43:57,,0,1000
2981,89,130,False,205,0,,2023-05-22 00:17:23,205,1001
2982,89,129,False,75,179,2023-05-22 00:21:23,2023-05-22 00:59:23,101,1001
2983,89,91,False,0,101,2023-05-22 01:22:23,,0,1001
2984,199,161,False,357,0,,2012-02-27 00:57:07,357,1002
2985,199,133,False,10,12,2012-02-27 00:59:07,2012-02-27 01:05:07,355,1002
2986,199,3,False,0,355,2012-02-27 01:12:07,,0,1002
2987,75,166,False,5,0,,2013-08-23 19:25:32,5,1003
2988,75,129,False,29,2,2013-08-23 19:28:32,2013-08-23 19:37:32,32,1003
2989,75,13,False,0,32,2013-08-23 19:50:32,,0,1003
2990,515,13,True,197,0,,2012-08-02 08:14:29,197,1004
2991,515,4,True,136,75,2012-08-02 08:15:29,2012-08-02 08:35:29,258,1004
2992,515,113,True,0,258,2012-08-02 09:12:29,,0,1004
2993,832,52,True,34,0,,2023-04-12 08:47:52,34,1005
2994,832,137,True,43,26,2023-04-12 08:49:52,2023-04-12 09:19:52,51,1005
2995,832,78,True,0,51,2023-04-12 09:56:52,,0,1005
2996,771,102,False,92,0,,2020-04-15 15:07:52,92,1006
2997,771,7,False,141,72,2020-04-15 15:08:52,2020-04-15 15:48:52,161,1006
2998,771,44,False,0,161,2020-04-15 16:07:52,,0,1006
2999,717,67,True,465,0,,2022-10-04 21:59:37,465,1007
3000,717,2,True,65,65,2022-10-04 22:04:37,2022-10-04 22:25:37,465,1007
3001,717,72,True,0,465,2022-10-04 22:35:37,,0,1007
3002,795,111,False,407,0,,2014-03-14 00:26:55,407,1008
3003,795,128,False,96,407,2014-03-14 00:29:55,2014-03-14 00:44:55,96,1008
3004,795,60,False,0,96,2014-03-14 01:22:55,,0,1008
3005,678,161,False,16,0,,2021-06-08 04:52:34,16,1009
3006,678,156,False,124,15,2021-06-08 04:53:34,2021-06-08 05:10:34,125,1009
3007,678,30,False,0,125,2021-06-08 05:21:34,,0,1009
3008,310,163,False,47,0,,2012-02-18 11:53:03,47,1010
3009,310,128,False,15,21,2012-02-18 11:54:03,2012-02-18 12:05:03,41,1010
3010,310,0,False,0,41,2012-02-18 12:24:03,,0,1010
3011,972,174,False,91,0,,2021-06-18 17:54:51,91,1011
3012,972,12,False,224,37,2021-06-18 17:57:51,2021-06-18 18:37:51,278,1011
3013,972,31,False,0,278,2021-06-18 19:05:51,,0,1011
3014,958,137,False,73,0,,2013-08-24 20:17:50,73,1012
