1571,197,94,True,0,14,2012-02-15 16:17:03,
1572,339,47,False,193,0,,2021-05-15 20:24:26
1573,339,1,False,169,81,2021-05-15 22:12:26,2021-05-15 22:35:26
1574,339,97,False,0,281,2021-05-16 01:12:26,
1575,551,140,True,171,0,,2013-08-19 13:02:23
1576,551,136,True,41,17,2013-08-19 14:15:23,2013-08-19 14:52:23
1577,551,175,True,0,195,2013-08-19 15:35:23,
1578,884,166,True,189,0,,2022-09-30 10:27:47
1579,884,137,True,61,108,2022-09-30 11:01:47,2022-09-30 11:17:47
1580,884,177,True,0,142,2022-09-30 12:38:47,
1581,131,11,False,273,0,,2015-01-09 23:12:09
1582,131,133,False,363,253,2015-01-10 00:18:09,2015-01-10 00:59:09
1583,131,117,False,0,383,2015-01-10 02:19:09,
1584,990,166,True,349,0,,2016-07-24 06:06:44
1585,990,137,True,3,0,2016-07-24 09:03:44,2016-07-24 09:13:44
1586,990,177,True,0,352,2016-07-24 11:32:44,
1587,234,53,False,165,0,,2019-07-20 20:03:05
1588,234,128,False,14,23,2019-07-20 22:41:05,2019-07-20 23:25:05
1589,234,149,False,0,156,2019-07-21 00:06:05,
1590,131,11,False,172,0,,2010-02-27 07:25:46
1591,131,133,False,228,136,2010-02-27 08:26:46,2010-02-27 08:45:46
1592,131,117,False,0,264,2010-02-27 11:20:46,
1593,252,23,False,93,0,,2014-09-30 09:14:33
1594,252,145,False,65,27,2014-09-30 10:03:33,2014-09-30 10:47:33
1595,252,51,False,0,131,2014-09-30 11:42:33,
1596,826,13,False,13,0,,2022-10-26 23:16:12
1597,826,136,False,290,13,2022-10-27 01:53:12,2022-10-27 02:38:12
1598,826,91,False,0,290,2022-10-27 04:06:12,
1599,683,40,False,301,0,,2020-10-29 14:14:58
1600,683,13,False,341,167,2020-10-29 17:01:58,2020-10-29 17:09:58
1601,683,93,False,0,475,2020-10-29 20:00:58,
1602,286,68,False,163,0,,2015-09-16 02:27:21
1603,286,150,False,53,2,2015-09-16 04:19:21,2015-09-16 04:58:21
1604,286,123,False,0,214,2015-09-16 06:06:21,
1605,955,28,True,67,0,,2021-04-12 08:41:48
1606,955,129,True,301,1,2021-04-12 09:38:48,2021-04-12 09:53:48
1607,955,124,True,0,367,2021-04-12 11:33:48,
1608,811,88,False,131,0,,2015-07-23 23:33:28
1609,811,2,False,104,49,2015-07-24 01:33:28,2015-07-24 01:50:28
1610,811,146,False,0,186,2015-07-24 04:44:28,
1611,509,111,False,207,0,,2021-01-15 14:49:10
1612,509,17,False,244,35,2021-01-15 16:18:10,2021-01-15 16:45:10
1613,509,157,False,0,416,2021-01-15 17:20:10,
1614,492,2,True,77,0,,2021-01-24 10:00:24
1615,492,143,True,15,35,2021-01-24 12:46:24,2021-01-24 13:08:24
1616,492,113,True,0,57,2021-01-24 14:09:24,
1617,622,30,False,147,0,,2018-02-27 16:24:12
1618,622,148,False,57,9,2018-02-27 19:01:12,2018-02-27 19:28:12
1619,622,155,False,0,195,2018-02-27 20:30:12,
1620,342,100,True,73,0,,2011-08-02 00:50:28
1621,342,7,True,179,51,2011-08-02 02:22:28,2011-08-02 02:36:28
1622,342,106,True,0,201,2011-08-02 03:18:28,
1623,321,110,True,427,0,,2021-03-22 05:57:10
1624,321,128,True,58,94,2021-03-22 07:57:10,2021-03-22 08:30:10
1625,321,166,True,0,391,2021-03-22 09:01:10,
1626,348,115,True,348,0,,2016-06-23 12:16:17
1627,348,10,True,156,281,2016-06-23 12:55:17,2016-06-23 13:04:17
1628,348,153,True,0,223,2016-06-23 14:49:17,
1629,261,155,True,338,0,,2022-02-13 06:29:12
1630,261,4,True,247,126,2022-02-13 09:24:12,2022-02-13 09:34:12
1631,261,171,True,0,459,2022-02-13 11:38:12,
1632,433,11,True,100,0,,2012-04-22 14:33:26
1633,433,7,True,111,37,2012-04-22 15:27:26,2012-04-22 15:44:26
1634,433,137,True,0,174,2012-04-22 16:18:26,
1635,834,57,False,104,0,,2017-12-13 16:31:45
1636,834,147,False,233,89,2017-12-13 17:10:45,2017-12-13 17:29:45
1637,834,156,False,0,248,2017-12-13 18:15:45,
1638,774,32,False,93,0,,2020-10-27 00:19:17
1639,774,4,False,285,27,2020-10-27 01:21:17,2020-10-27 01:42:17
1640,774,93,False,0,351,2020-10-27 03:21:17,
1641,448,70,False,31,0,,2012-06-24 03:40:27
1642,448,4,False,50,21,2012-06-24 05:07:27,2012-06-24 05:15:27
1643,448,95,False,0,60,2012-06-24 06:28:27,
1644,464,9,True,95,0,,2019-06-15 21:46:32
1645,464,6,True,30,61,2019-06-15 22:27:32,2019-06-15 23:01:32
1646,464,115,True,0,64,2019-06-16 01:50:32,
1647,332,18,False,105,0,,2022-04-28 12:05:06
1648,332,8,False,176,32,2022-04-28 14:24:06,2022-04-28 14:33:06
1649,332,48,False,0,249,2022-04-28 16:28:06,
1650,604,1,False,417,0,,2012-11-10 09:38:41
1651,604,161,False,176,235,2012-11-10 10:15:41,2012-11-10 10:46:41
1652,604,101,False,0,358,2012-11-10 13:18:41,
1653,305,74,False,380,0,,2020-09-26 08:33:02
1654,305,3,False,170,326,2020-09-26 09:51:02,2020-09-26 10:22:02
1655,305,168,False,0,224,2020-09-26 13:03:02,
1656,771,158,False,93,0,,2010-07-28 06:00:36
1657,771,134,False,37,0,2010-07-28 07:09:36,2010-07-28 07:47:36
1658,771,172,False,0,130,2010-07-28 10:27:36,
1659,229,97,False,17,0,,2015-03-12 20:43:30
1660,229,146,False,64,5,2015-03-12 23:17:30,2015-03-12 23:24:30
1661,229,145,False,0,76,2015-03-13 01:15:30,
1662,788,21,False,101,0,,2011-03-30 18:43:58
1663,788,178,False,145,38,2011-03-30 20:25:58,2011-03-30 20:35:58
1664,788,147,False,0,208,2011-03-30 23:08:58,
1665,813,57,True,142,0,,2019-11-01 01:51:31
1666,813,147,True,31,58,2019-11-01 04:17:31,2019-11-01 04:57:31
1667,813,156,True,0,115,2019-11-01 06:12:31,
1668,993,61,True,148,0,,2015-04-24 19:58:26
1669,993,157,True,43,43,2015-04-24 22:00:26,2015-04-24 22:35:26
1670,993,121,True,0,148,2015-04-24 23:37:26,
1671,746,81,True,98,0,,2013-03-09 01:02:20
1672,746,6,True,102,50,2013-03-09 03:47:20,2013-03-09 04:28:20
1673,746,165,True,0,150,2013-03-09 07:07:20,
1674,445,5,False,146,0,,2010-07-23 20:50:23
1675,445,139,False,21,75,2010-07-23 21:40:23,2010-07-23 21:53:23
1676,445,105,False,0,92,2010-07-23 23:11:23,
1677,197,71,True,140,0,,2021-08-07 01:29:25
1678,197,129,True,39,17,2021-08-07 02:56:25,2021-08-07 03:28:25
1679,197,94,True,0,162,2021-08-07 04:30:25,
1680,229,97,False,120,0,,2022-12-26 23:25:52
1681,229,146,False,120,90,2022-12-27 02:02:52,2022-12-27 02:42:52
1682,229,145,False,0,150,2022-12-27 05:31:52,
1683,972,6,True,138,0,,2018-02-28 16:07:57
1684,972,9,True,207,68,2018-02-28 18:13:57,2018-02-28 18:19:57
1685,972,101,True,0,277,2018-02-28 19:59:57,
1686,631,93,True,153,0,,2020-02-22 17:48:10
1687,631,133,True,95,87,2020-02-22 20:47:10,2020-02-22 21:08:10
1688,631,117,True,0,161,2020-02-23 00:07:10,
1689,488,2,True,206,0,,2011-08-30 17:47:59
1690,488,8,True,54,76,2011-08-30 19:13:59,2011-08-30 19:57:59
1691,488,131,True,0,184,2011-08-30 21:20:59,
1692,477,79,False,52,0,,2017-09-15 09:45:28
1693,477,133,False,164,40,2017-09-15 12:04:28,2017-09-15 12:23:28
1694,477,145,False,0,176,2017-09-15 14:17:28,
1695,907,40,False,315,0,,2010-06-11 16:29:43
1696,907,8,False,181,204,2010-06-11 18:02:43,2010-06-11 18:31:43
1697,907,154,False,0,292,2010-06-11 19:20:43,
1698,560,51,True,242,0,,2022-08-29 12:34:30
1699,560,145,True,115,97,2022-08-29 15:03:30,2022-08-29 15:38:30
1700,560,150,True,0,260,2022-08-29 17:39:30,
1701,845,15,False,217,0,,2013-08-09 08:47:01
1702,845,139,False,119,126,2013-08-09 11:18:01,2013-08-09 11:53:01
1703,845,72,False,0,210,2013-08-09 13:45:01,
1704,283,77,True,171,0,,2015-05-23 06:10:05
1705,283,4,True,203,51,2015-05-23 08:53:05,2015-05-23 09:02:05
1706,283,87,True,0,323,2015-05-23 10:43:05,
1707,404,47,False,361,0,,2011-01-14 03:32:51
1708,404,1,False,67,37,2011-01-14 06:20:51,2011-01-14 06:46:51
1709,404,151,False,0,391,2011-01-14 08:00:51,
1710,68,24,False,158,0,,2019-02-17 16:17:01
1711,68,130,False,73,78,2019-02-17 17:37:01,2019-02-17 18:18:01
1712,68,165,False,0,153,2019-02-17 20:02:01,
1713,729,83,True,386,0,,2010-08-09 13:32:15
1714,729,8,True,47,53,2010-08-09 14:31:15,2010-08-09 14:49:15
1715,729,123,True,0,380,2010-08-09 17:28:15,
1716,758,66,False,194,0,,2020-08-17 05:16:21
1717,758,134,False,85,64,2020-08-17 08:02:21,2020-08-17 08:38:21
1718,758,173,False,0,215,2020-08-17 11:20:21,
1719,965,89,True,62,0,,2020-09-05 03:02:31
1720,965,145,True,34,59,2020-09-05 03:55:31,2020-09-05 04:37:31
1721,965,144,True,0,37,2020-09-05 07:32:31,
1722,403,45,False,158,0,,2011-11-23 14:54:02
1723,403,136,False,87,54,2011-11-23 15:37:02,2011-11-23 16:02:02
1724,403,93,False,0,191,2011-11-23 17:35:02,
1725,119,107,True,23,0,,2016-07-17 02:18:42
1726,119,3,True,145,17,2016-07-17 02:57:42,2016-07-17 03:32:42
1727,119,141,True,0,151,2016-07-17 05:31:42,
1728,683,40,False,25,0,,2017-02-02 09:58:45
1729,683,13,False,105,19,2017-02-02 10:44:45,2017-02-02 11:14:45
1730,683,93,False,0,111,2017-02-02 11:47:45,
1731,958,58,True,108,0,,2016-02-29 05:18:45
1732,958,131,True,27,41,2016-02-29 07:07:45,2016-02-29 07:28:45
1733,958,74,True,0,94,2016-02-29 10:21:45,
1734,240,30,True,155,0,,2022-01-20 03:33:11
1735,240,135,True,237,92,2022-01-20 04:42:11,2022-01-20 04:52:11
1736,240,131,True,0,300,2022-01-20 06:47:11,
1737,746,81,False,11,0,,2010-03-28 10:41:30
1738,746,6,False,115,8,2010-03-28 12:44:30,2010-03-28 13:09:30
1739,746,165,False,0,118,2010-03-28 15:45:30,
1740,515,10,False,257,0,,2011-05-11 08:40:43
1741,515,128,False,68,51,2011-05-11 09:13:43,2011-05-11 09:38:43
1742,515,34,False,0,274,2011-05-11 11:49:43,
1743,24,74,True,219,0,,2010-09-15 10:06:03
1744,24,4,True,242,197,2010-09-15 12:27:03,2010-09-15 12:51:03
1745,24,112,True,0,264,2010-09-15 14:55:03,
1746,811,88,False,38,0,,2013-07-31 17:48:15
1747,811,2,False,202,25,2013-07-31 20:46:15,2013-07-31 21:10:15
1748,811,146,False,0,215,2013-07-31 21:45:15,
1749,657,58,False,362,0,,2023-04-19 03:28:02
1750,657,128,False,91,146,2023-04-19 05:51:02,2023-04-19 05:57:02
1751,657,82,False,0,307,2023-04-19 08:18:02,
1752,109,158,False,20,0,,2019-07-31 05:17:08
1753,109,132,False,162,7,2019-07-31 07:08:08,2019-07-31 07:29:08
1754,109,179,False,0,175,2019-07-31 09:27:08,
1755,243,1,False,438,0,,2015-03-20 02:22:06
1756,243,131,False,60,373,2015-03-20 04:09:06,2015-03-20 04:45:06
1757,243,74,False,0,125,2015-03-20 06:41:06,
1758,699,28,False,121,0,,2014-03-03 10:30:22
1759,699,63,False,126,20,2014-03-03 12:26:22,2014-03-03 13:01:22
1760,699,152,False,0,227,2014-03-03 15:43:22,
1761,259,22,True,174,0,,2021-03-07 19:37:36
1762,259,5,True,36,2,2021-03-07 20:40:36,2021-03-07 21:16:36
1763,259,71,True,0,208,2021-03-07 22:17:36,
1764,830,19,False,222,0,,2018-11-05 23:16:31
1765,830,12,False,4,6,2018-11-06 00:19:31,2018-11-06 00:48:31
1766,830,86,False,0,220,2018-11-06 03:31:31,
1767,608,122,False,64,0,,2015-11-09 19:58:13
1768,608,1,False,6,3,2015-11-09 21:24:13,2015-11-09 21:39:13
1769,608,147,False,0,67,2015-11-10 00:03:13,
1770,439,118,False,3,0,,2023-04-13 21:30:07
1771,439,152,False,87,2,2023-04-13 23:45:07,2023-04-14 00:30:07
1772,439,169,False,0,88,2023-04-14 01:18:07,
1773,771,158,True,220,0,,2010-01-14 05:16:17
1774,771,134,True,217,123,2010-01-14 07:22:17,2010-01-14 07:45:17
1775,771,172,True,0,314,2010-01-14 09:46:17,
1776,137,50,True,229,0,,2016-07-30 05:18:13
1777,137,3,True,82,129,2016-07-30 08:13:13,2016-07-30 08:30:13
1778,137,62,True,0,182,2016-07-30 11:27:13,
1779,300,101,True,148,0,,2015-12-05 12:53:29
1780,300,6,True,100,96,2015-12-05 15:33:29,2015-12-05 16:12:29
1781,300,162,True,0,152,2015-12-05 18:25:29,
1782,935,96,True,469,0,,2020-02-28 06:40:14
1783,935,2,True,48,119,2020-02-28 07:36:14,2020-02-28 08:18:14
1784,935,112,True,0,398,2020-02-28 09:21:14,
1785,789,112,True,10,0,,2020-07-17 04:39:13
1786,789,21,True,124,10,2020-07-17 06:08:13,2020-07-17 06:34:13
1787,789,160,True,0,124,2020-07-17 09:33:13,
1788,48,23,True,134,0,,2017-09-13 09:52:10
1789,48,131,True,193,124,2017-09-13 11:31:10,2017-09-13 12:00:10
1790,48,79,True,0,203,2017-09-13 12:48:10,
1791,302,50,False,61,0,,2012-07-11 00:18:21
1792,302,132,False,0,17,2012-07-11 01:02:21,2012-07-11 01:40:21
1793,302,84,False,0,44,2012-07-11 04:07:21,
1794,165,18,True,105,0,,2016-08-29 22:33:29
1795,165,2,True,58,23,2016-08-29 23:35:29,2016-08-30 00:12:29
1796,165,153,True,0,140,2016-08-30 01:37:29,
1797,571,29,False,44,0,,2018-05-24 08:41:29
1798,571,129,False,208,23,2018-05-24 11:03:29,2018-05-24 11:12:29
1799,571,129,False,0,229,2018-05-24 13:45:29,
1800,193,47,True,68,0,,2010-10-30 09:49:11
1801,193,5,True,173,15,2010-10-30 11:15:11,2010-10-30 11:52:11
1802,193,69,True,0,226,2010-10-30 13:42:11,
1803,978,76,False,289,0,,2019-03-05 07:36:58
1804,978,25,False,118,133,2019-03-05 09:16:58,2019-03-05 09:47:58
1805,978,142,False,0,274,2019-03-05 12:27:58,
1806,728,120,True,213,0,,2014-10-19 17:49:22
1807,728,10,True,57,41,2014-10-19 19:48:22,2014-10-19 20:23:22
1808,728,128,True,0,229,2014-10-19 21:53:22,
1809,913,69,False,113,0,,2016-10-21 02:15:38
1810,913,130,False,5,58,2016-10-21 04:14:38,2016-10-21 04:53:38
1811,913,137,False,0,60,2016-10-21 07:51:38,
1812,725,97,True,139,0,,2017-02-04 04:07:46
1813,725,1,True,316,131,2017-02-04 07:07:46,2017-02-04 07:39:46
1814,725,174,True,0,324,2017-02-04 09:38:46,
1815,562,94,False,251,0,,2019-05-21 16:32:09
1816,562,132,False,139,164,2019-05-21 19:25:09,2019-05-21 19:49:09
1817,562,158,False,0,226,2019-05-21 22:49:09,
1818,384,14,False,4,0,,2019-08-16 03:52:36
1819,384,149,False,160,4,2019-08-16 05:39:36,2019-08-16 06:17:36
1820,384,103,False,0,160,2019-08-16 08:17:36,
1821,729,83,True,7,0,,2022-05-20 09:08:42
1822,729,8,True,328,1,2022-05-20 09:48:42,2022-05-20 09:59:42
1823,729,123,True,0,334,2022-05-20 10:39:42,
1824,331,8,False,339,0,,2018-01-12 14:21:24
1825,331,133,False,78,161,2018-01-12 15:51:24,2018-01-12 16:28:24
1826,331,60,False,0,256,2018-01-12 18:37:24,
1827,847,159,False,185,0,,2023-03-28 07:46:58
1828,847,132,False,276,136,2023-03-28 08:22:58,2023-03-28 08:44:58
1829,847,166,False,0,325,2023-03-28 11:19:58,
1830,121,24,True,113,0,,2010-04-29 23:15:03
1831,121,129,True,186,83,2010-04-30 00:36:03,2010-04-30 01:10:03
1832,121,29,True,0,216,2010-04-30 02:06:03,
1833,847,159,True,258,0,,2019-04-28 07:08:07
1834,847,132,True,59,69,2019-04-28 08:07:07,2019-04-28 08:20:07
1835,847,166,True,0,248,2019-04-28 10:45:07,
1836,876,141,True,45,0,,2020-07-24 13:14:31
1837,876,130,True,198,41,2020-07-24 14:43:31,2020-07-24 15:14:31
1838,876,165,True,0,202,2020-07-24 17:17:31,
1839,430,43,False,156,0,,2018-12-24 16:06:52
1840,430,128,False,78,56,2018-12-24 18:08:52,2018-12-24 18:35:52
1841,430,111,False,0,178,2018-12-24 21:20:52,
1842,981,24,True,393,0,,2016-02-03 13:08:43
1843,981,4,True,183,163,2016-02-03 14:58:43,2016-02-03 15:20:43
1844,981,179,True,0,413,2016-02-03 17:55:43,
1845,727,143,True,191,0,,2011-03-06 12:45:54
1846,727,0,True,91,154,2011-03-06 13:58:54,2011-03-06 14:03:54
1847,727,161,True,0,128,2011-03-06 15:13:54,
1848,905,68,False,187,0,,2015-09-08 09:44:45
1849,905,10,False,219,26,2015-09-08 11:13:45,2015-09-08 11:33:45
1850,905,162,False,0,380,2015-09-08 12:19:45,
1851,510,46,False,204,0,,2017-07-06 18:55:39
1852,510,1,False,30,196,2017-07-06 21:44:39,2017-07-06 22:20:39
1853,510,58,False,0,38,2017-07-06 23:45:39,
1854,234,53,True,33,0,,2010-01-07 10:35:59
1855,234,128,True,38,3,2010-01-07 11:36:59,2010-01-07 11:54:59
1856,234,149,True,0,68,2010-01-07 13:24:59,
1857,571,29,True,255,0,,2010-11-29 03:10:01
1858,571,129,True,79,140,2010-11-29 05:10:01,2010-11-29 05:51:01
1859,571,129,True,0,194,2010-11-29 08:33:01,
1860,682,63,False,272,0,,2018-08-09 15:33:14
1861,682,3,False,228,228,2018-08-09 17:28:14,2018-08-09 17:33:14
1862,682,122,False,0,272,2018-08-09 18:43:14,
1863,605,9,True,61,0,,2010-12-05 05:58:28
1864,605,6,True,40,13,2010-12-05 06:43:28,2010-12-05 06:51:28
1865,605,43,True,0,88,2010-12-05 07:43:28,
1866,828,120,False,20,0,,2023-02-08 18:12:12
1867,828,1,False,113,6,2023-02-08 19:54:12,2023-02-08 20:24:12
1868,828,130,False,0,127,2023-02-08 22:24:12,
1869,485,14,False,89,0,,2019-09-03 17:32:15
1870,485,146,False,328,4,2019-09-03 20:09:15,2019-09-03 20:15:15
1871,485,26,False,0,413,2019-09-03 21:33:15,
1872,113,161,False,332,0,,2018-05-22 08:17:59
1873,113,132,False,138,263,2018-05-22 08:56:59,2018-05-22 09:40:59
1874,113,179,False,0,207,2018-05-22 12:36:59,
1875,516,41,False,127,0,,2010-10-05 11:25:40
1876,516,11,False,93,98,2010-10-05 13:38:40,2010-10-05 14:01:40
1877,516,65,False,0,122,2010-10-05 15:09:40,
1878,988,72,False,48,0,,2016-11-09 14:28:51
1879,988,140,False,68,12,2016-11-09 17:24:51,2016-11-09 17:35:51
1880,988,78,False,0,104,2016-11-09 18:24:51,
1881,769,48,True,34,0,,2016-07-06 12:52:45
1882,769,3,True,188,24,2016-07-06 15:25:45,2016-07-06 15:48:45
1883,769,79,True,0,198,2016-07-06 16:59:45,
1884,295,88,True,111,0,,2011-10-04 12:11:21
1885,295,160,True,100,37,2011-10-04 14:27:21,2011-10-04 14:53:21
1886,295,172,True,0,174,2011-10-04 16:31:21,
1887,560,51,False,363,0,,2018-07-29 08:15:00
1888,560,145,False,135,180,2018-07-29 09:58:00,2018-07-29 10:38:00
1889,560,150,False,0,318,2018-07-29 12:27:00,
1890,867,36,False,413,0,,2017-08-09 05:28:32
1891,867,2,False,160,355,2017-08-09 06:36:32,2017-08-09 07:11:32
1892,867,88,False,0,218,2017-08-09 07:43:32,
1893,272,126,False,430,0,,2016-04-08 21:07:04
1894,272,129,False,82,230,2016-04-08 23:28:04,2016-04-08 23:58:04
1895,272,141,False,0,282,2016-04-09 01:20:04,
1896,808,0,True,378,0,,2013-10-20 19:53:28
1897,808,4,True,1,196,2013-10-20 22:45:28,2013-10-20 23:27:28
1898,808,114,True,0,183,2013-10-21 00:29:28,
1899,956,16,False,149,0,,2014-08-04 12:14:28
1900,956,139,False,120,5,2014-08-04 13:17:28,2014-08-04 13:33:28
1901,956,112,False,0,264,2014-08-04 15:17:28,
1902,77,36,False,132,0,,2018-03-13 15:15:35
1903,77,2,False,133,37,2018-03-13 17:29:35,2018-03-13 17:48:35
1904,77,80,False,0,228,2018-03-13 19:40:35,
1905,50,74,True,168,0,,2016-05-16 12:23:14
1906,50,8,True,84,56,2016-05-16 13:23:14,2016-05-16 13:45:14
1907,50,133,True,0,196,2016-05-16 16:41:14,
1908,802,115,False,371,0,,2015-12-18 16:37:09
1909,802,142,False,25,76,2015-12-18 18:21:09,2015-12-18 18:36:09
1910,802,157,False,0,320,2015-12-18 19:22:09,
1911,481,124,True,142,0,,2018-04-02 07:43:22
1912,481,128,True,37,65,2018-04-02 10:21:22,2018-04-02 10:56:22
1913,481,165,True,0,114,2018-04-02 13:34:22,
1914,893,57,False,303,0,,2017-07-04 08:10:32
1915,893,10,False,93,69,2017-07-04 10:03:32,2017-07-04 10:35:32
1916,893,88,False,0,327,2017-07-04 11:49:32,
1917,860,102,True,354,0,,2013-11-20 23:09:31
1918,860,137,True,354,335,2013-11-21 00:13:31,2013-11-21 00:56:31
1919,860,154,True,0,373,2013-11-21 03:09:31,
1920,801,17,True,145,0,,2017-01-15 03:39:58
1921,801,13,True,29,33,2017-01-15 05:18:58,2017-01-15 05:38:58
1922,801,114,True,0,141,2017-01-15 08:21:58,
1923,213,43,False,202,0,,2017-03-12 03:57:03
1924,213,65,False,257,182,2017-03-12 04:27:03,2017-03-12 04:50:03
1925,213,178,False,0,277,2017-03-12 05:36:03,
1926,691,151,True,252,0,,2012-11-19 12:17:07
1927,691,6,True,299,153,2012-11-19 14:29:07,2012-11-19 15:12:07
1928,691,167,True,0,398,2012-11-19 17:37:07,
1929,32,18,True,1,0,,2015-08-07 15:29:22
1930,32,132,True,82,0,2015-08-07 18:04:22,2015-08-07 18:47:22
1931,32,174,True,0,83,2015-08-07 20:00:22,
1932,854,48,False,366,0,,2022-02-25 03:50:49
1933,854,153,False,49,119,2022-02-25 05:24:49,2022-02-25 05:52:49
1934,854,149,False,0,296,2022-02-25 06:31:49,
1935,521,130,False,149,0,,2022-04-17 06:44:40
1936,521,2,False,116,97,2022-04-17 08:16:40,2022-04-17 08:55:40
1937,521,177,False,0,168,2022-04-17 10:31:40,
1938,654,13,True,149,0,,2011-10-27 00:41:31
1939,654,128,True,68,6,2011-10-27 01:41:31,2011-10-27 01:49:31
1940,654,37,True,0,211,2011-10-27 04:05:31,
1941,62,124,True,276,0,,2022-01-07 16:29:37
1942,62,0,True,103,42,2022-01-07 18:30:37,2022-01-07 18:45:37
1943,62,160,True,0,337,2022-01-07 20:08:37,
1944,584,32,False,118,0,,2010-07-19 16:15:17
1945,584,129,False,4,23,2010-07-19 17:46:17,2010-07-19 18:21:17
1946,584,86,False,0,99,2010-07-19 19:43:17,
1947,802,115,True,371,0,,2010-07-27 21:50:09
1948,802,142,True,96,244,2010-07-28 00:39:09,2010-07-28 00:51:09
1949,802,157,True,0,223,2010-07-28 01:58:09,
1950,567,18,False,336,0,,2014-06-30 05:06:54
1951,567,2,False,36,70,2014-06-30 05:46:54,2014-06-30 06:27:54
1952,567,112,False,0,302,2014-06-30 08:13:54,
1953,25,48,True,117,0,,2015-07-13 15:31:42
1954,25,6,True,70,13,2015-07-13 17:38:42,2015-07-13 17:50:42
1955,25,167,True,0,174,2015-07-13 18:53:42,
1956,75,39,True,204,0,,2021-12-31 17:24:12
1957,75,132,True,8,14,2021-12-31 18:33:12,2021-12-31 19:15:12
1958,75,57,True,0,198,2021-12-31 22:11:12,
1959,206,30,True,321,0,,2020-01-20 19:58:25
1960,206,3,True,67,75,2020-01-20 22:46:25,2020-01-20 22:51:25
1961,206,151,True,0,313,2020-01-21 00:41:25,
1962,972,6,False,94,0,,2021-05-10 10:54:22
1963,972,9,False,113,49,2021-05-10 12:44:22,2021-05-10 13:01:22
1964,972,101,False,0,158,2021-05-10 14:28:22,
1965,120,4,True,170,0,,2019-05-14 10:14:47
1966,120,129,True,183,23,2019-05-14 10:59:47,2019-05-14 11:08:47
1967,120,97,True,0,330,2019-05-14 11:40:47,
1968,330,84,True,106,0,,2013-07-14 02:18:58
1969,330,128,True,188,22,2013-07-14 02:48:58,2013-07-14 03:12:58
1970,330,160,True,0,272,2013-07-14 04:13:58,
1971,800,165,False,191,0,,2013-07-09 02:13:05
1972,800,17,False,116,37,2013-07-09 04:42:05,2013-07-09 04:55:05
1973,800,176,False,0,270,2013-07-09 05:39:05,
1974,765,52,False,251,0,,2020-04-24 16:51:13
1975,765,2,False,224,248,2020-04-24 19:51:13,2020-04-24 20:21:13
1976,765,155,False,0,227,2020-04-24 22:03:13,
1977,466,73,True,217,0,,2016-02-20 01:13:22
1978,466,134,True,132,139,2016-02-20 02:23:22,2016-02-20 02:33:22
1979,466,77,True,0,210,2016-02-20 05:30:22,
1980,450,103,True,140,0,,2015-07-05 03:38:50
1981,450,128,True,145,112,2015-07-05 05:46:50,2015-07-05 06:07:50
1982,450,166,True,0,173,2015-07-05 08:16:50,
1983,518,115,True,373,0,,2012-08-24 01:21:38
1984,518,10,True,6,24,2012-08-24 02:05:38,2012-08-24 02:12:38
1985,518,128,True,0,355,2012-08-24 03:34:38,
1986,164,147,True,45,0,,2014-01-18 03:08:59
1987,164,156,True,77,17,2014-01-18 04:32:59,2014-01-18 05:02:59
1988,164,159,True,0,105,2014-01-18 07:36:59,
1989,766,55,True,329,0,,2020-12-14 16:35:35
1990,766,2,True,145,243,2020-12-14 18:50:35,2020-12-14 19:04:35
1991,766,170,True,0,231,2020-12-14 21:29:35,
1992,803,97,True,50,0,,2016-11-02 20:51:30
1993,803,129,True,157,47,2016-11-02 23:42:30,2016-11-02 23:56:30
1994,803,118,True,0,160,2016-11-03 01:38:30,
1995,172,58,True,267,0,,2012-10-27 17:08:13
1996,172,128,True,127,51,2012-10-27 19:38:13,2012-10-27 20:20:13
1997,172,124,True,0,343,2012-10-27 22:54:13,
1998,508,54,True,109,0,,2018-08-19 03:13:37
1999,508,30,True,106,47,2018-08-19 05:25:37,2018-08-19 05:44:37
2000,508,148,True,0,168,2018-08-19 07:24:37,
2001,923,19,True,28,0,,2023-03-12 07:42:17
2002,923,30,True,178,21,2023-03-12 09:17:17,2023-03-12 09:47:17
2003,923,109,True,0,185,2023-03-12 12:26:17,
2004,806,83,True,50,0,,2012-11-16 16:53:17
2005,806,8,True,234,45,2012-11-16 19:11:17,2012-11-16 19:34:17
2006,806,123,True,0,239,2012-11-16 20:36:17,
2007,228,12,True,15,0,,2011-01-08 06:21:00
2008,228,129,True,311,0,2011-01-08 07:43:00,2011-01-08 07:59:00
2009,228,142,True,0,326,2011-01-08 10:24:00,
2010,909,81,True,130,0,,2020-09-29 11:25:56
2011,909,134,True,132,51,2020-09-29 12:42:56,2020-09-29 13:04:56
2012,909,108,True,0,211,2020-09-29 14:48:56,
2013,760,104,True,6,0,,2013-03-03 12:01:00
2014,760,136,True,380,0,2013-03-03 12:58:00,2013-03-03 13:25:00
2015,760,137,True,0,386,2013-03-03 14:22:00,
2016,659,53,True,119,0,,2018-02-10 06:22:40
2017,659,128,True,118,51,2018-02-10 09:19:40,2018-02-10 09:33:40
2018,659,110,True,0,186,2018-02-10 11:05:40,
2019,878,116,True,88,0,,2012-08-18 15:28:46
2020,878,141,True,239,14,2012-08-18 16:23:46,2012-08-18 17:04:46
2021,878,166,True,0,313,2012-08-18 18:18:46,
